candidate_id,candidate_family,candidate_source_label,candidate_surface,direction_label,source_file_path,speed_rpm,torque_nm,oil_temperature_deg,curve_mae_deg,curve_rmse_deg,signed_curve_mean_error_deg,absolute_curve_mean_error_deg,centered_curve_mae_deg,mean_percentage_error_pct,truth_peak_to_peak_deg,predicted_peak_to_peak_deg,peak_to_peak_error_pct,residual_peak_to_peak_pct,derivative_rmse_deg_per_deg,residual_smoothness_deg_per_deg2,residual_lag1_autocorrelation,closure_mismatch_deg,mean_harmonic_amplitude_error_pct,mean_harmonic_phase_error_deg,max_harmonic_amplitude_error_pct,max_harmonic_phase_error_deg
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\30degree\400rpm\400.0rpm900.0Nm30.0deg.csv,400.000000,900.000000,30.000000,0.000490,0.000594,0.000079,0.000079,0.000485,1.151163,0.042588,0.040288,5.402069,9.192797,0.010971,0.812727,0.986045,0.000283,4.140500,2.430529,10.915379,6.681424
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\30degree\400rpm\400.0rpm900.0Nm30.0deg.csv,400.000000,900.000000,30.000000,0.000752,0.000905,0.000666,0.000666,0.000496,1.835847,0.040953,0.039370,3.865065,10.456831,0.011945,0.952413,0.987166,0.000017,1.010058,1.328394,2.086876,2.533984
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\400rpm\400.0rpm1000.0Nm25.0deg.csv,400.000000,1000.000000,25.000000,0.000762,0.000932,0.000291,0.000291,0.000729,1.777133,0.042865,0.040723,4.996422,12.901029,0.013343,0.813170,0.991950,0.000084,1.856871,0.781639,3.410949,1.490741
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\400rpm\400.0rpm1000.0Nm25.0deg.csv,400.000000,1000.000000,25.000000,0.000726,0.000863,0.000662,0.000662,0.000439,1.770619,0.041000,0.038770,5.440614,9.837729,0.011533,0.948724,0.985109,0.001137,4.105132,1.127117,8.798914,2.097527
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\400rpm\400.0rpm1400.0Nm25.0deg.csv,400.000000,1400.000000,25.000000,0.000639,0.000791,-0.000145,0.000145,0.000629,1.441800,0.044320,0.042421,4.284236,11.307212,0.012427,0.756686,0.989883,0.001787,5.229113,0.915826,12.593349,2.270549
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\400rpm\400.0rpm1400.0Nm25.0deg.csv,400.000000,1400.000000,25.000000,0.000546,0.000680,-0.000343,0.000343,0.000464,1.293694,0.042197,0.039872,5.509643,11.784188,0.011476,0.887218,0.986252,0.000883,3.818294,2.480824,6.082057,6.843403
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\400rpm\400.0rpm1600.0Nm35.0deg.csv,400.000000,1600.000000,35.000000,0.001226,0.001355,-0.001219,0.001219,0.000474,2.739696,0.044763,0.043519,2.778575,9.613989,0.010538,0.749337,0.983765,0.000564,1.708150,1.161899,4.244029,2.300307
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\400rpm\400.0rpm1600.0Nm35.0deg.csv,400.000000,1600.000000,35.000000,0.000539,0.000678,-0.000019,0.000019,0.000539,1.273216,0.042368,0.041349,2.405177,13.515717,0.011376,0.832766,0.989525,0.000935,0.471007,0.896176,0.902742,1.973480
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\500rpm\500.0rpm300.0Nm35.0deg.csv,500.000000,300.000000,35.000000,0.000397,0.000496,-0.000180,0.000180,0.000369,1.006729,0.039410,0.039292,0.297985,8.211818,0.009779,0.812728,0.973956,0.000013,2.003591,1.607049,5.078611,3.897056
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\500rpm\500.0rpm300.0Nm35.0deg.csv,500.000000,300.000000,35.000000,0.000332,0.000416,-0.000103,0.000103,0.000321,0.863784,0.038389,0.037610,2.029916,8.259072,0.014039,1.351616,0.919261,0.000119,6.247859,0.937849,10.663709,2.509488
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\500rpm\500.0rpm700.0Nm25.0deg.csv,500.000000,700.000000,25.000000,0.000759,0.000889,-0.000722,0.000722,0.000423,1.846280,0.041106,0.039633,3.583458,8.623384,0.015073,1.401307,0.945376,0.001010,4.575203,3.650817,11.146495,9.540227
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\500rpm\500.0rpm700.0Nm25.0deg.csv,500.000000,700.000000,25.000000,0.001659,0.001721,0.001659,0.001659,0.000369,4.214871,0.039360,0.038003,3.448673,8.962297,0.027540,2.843373,0.742271,0.000167,3.564981,1.122546,6.153561,2.326737
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\30degree\500rpm\500.0rpm900.0Nm30.0deg.csv,500.000000,900.000000,30.000000,0.000377,0.000471,0.000202,0.000202,0.000341,0.906409,0.041553,0.040128,3.427237,8.165203,0.012418,1.082918,0.948130,0.000129,1.392080,3.333547,2.680726,8.620378
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\30degree\500rpm\500.0rpm900.0Nm30.0deg.csv,500.000000,900.000000,30.000000,0.000409,0.000510,0.000027,0.000027,0.000408,1.013369,0.040324,0.038776,3.837792,9.518807,0.020854,2.052212,0.885315,0.000141,0.683430,1.726884,0.799839,4.280651
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\500rpm\500.0rpm1200.0Nm25.0deg.csv,500.000000,1200.000000,25.000000,0.000459,0.000573,0.000255,0.000255,0.000412,1.078808,0.042589,0.041522,2.505520,9.723631,0.017426,1.636863,0.924196,0.000283,2.927273,2.062205,7.050663,5.866861
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\500rpm\500.0rpm1200.0Nm25.0deg.csv,500.000000,1200.000000,25.000000,0.000414,0.000516,0.000146,0.000146,0.000398,1.003118,0.041240,0.039213,4.914001,9.063223,0.029906,3.060890,0.739492,0.000783,4.899787,1.897248,8.513797,4.585752
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\500rpm\500.0rpm1400.0Nm35.0deg.csv,500.000000,1400.000000,35.000000,0.000480,0.000600,0.000243,0.000243,0.000441,1.081009,0.044416,0.042493,4.327912,8.758846,0.015292,1.327380,0.952585,0.000315,4.574244,1.188206,9.454155,3.420517
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\500rpm\500.0rpm1400.0Nm35.0deg.csv,500.000000,1400.000000,35.000000,0.000481,0.000597,-0.000320,0.000320,0.000403,1.140818,0.042190,0.040146,4.843887,9.728286,0.024660,2.391436,0.837824,0.000527,2.420174,1.038937,6.803034,2.591768
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\30degree\500rpm\500.0rpm1600.0Nm30.0deg.csv,500.000000,1600.000000,30.000000,0.000500,0.000617,-0.000263,0.000263,0.000447,1.110702,0.045023,0.043234,3.973718,9.721400,0.019151,1.798472,0.922928,0.000689,4.294969,2.177484,9.961304,5.735074
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\30degree\500rpm\500.0rpm1600.0Nm30.0deg.csv,500.000000,1600.000000,30.000000,0.000485,0.000608,-0.000050,0.000050,0.000484,1.130565,0.042940,0.040677,5.270821,11.771206,0.030137,2.997584,0.828023,0.001315,6.011020,0.878912,16.506698,1.764724
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\500rpm\500.0rpm1700.0Nm25.0deg.csv,500.000000,1700.000000,25.000000,0.000626,0.000761,0.000529,0.000529,0.000439,1.345534,0.046532,0.043943,5.563891,8.653252,0.022180,2.139053,0.889197,0.000525,4.534062,1.127209,8.737784,2.848532
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\500rpm\500.0rpm1700.0Nm25.0deg.csv,500.000000,1700.000000,25.000000,0.000529,0.000657,-0.000261,0.000261,0.000483,1.240171,0.042693,0.041327,3.198775,11.329483,0.034860,3.589583,0.760076,0.000460,4.668507,5.706240,8.379209,15.608058
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\30degree\600rpm\600.0rpm100.0Nm30.0deg.csv,600.000000,100.000000,30.000000,0.000484,0.000598,0.000329,0.000329,0.000399,1.236727,0.039152,0.038156,2.542902,9.916180,0.007103,0.412615,0.985275,0.000229,2.407482,2.532082,3.478117,5.387563
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\30degree\600rpm\600.0rpm100.0Nm30.0deg.csv,600.000000,100.000000,30.000000,0.000498,0.000605,0.000430,0.000430,0.000343,1.298862,0.038311,0.037148,3.033450,8.131454,0.007763,0.471994,0.975488,0.000446,1.395505,1.802415,2.189794,3.668206
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\600rpm\600.0rpm100.0Nm35.0deg.csv,600.000000,100.000000,35.000000,0.000513,0.000630,0.000363,0.000363,0.000413,1.327118,0.038681,0.038871,0.491129,9.647993,0.007445,0.441500,0.984732,0.000920,1.824037,4.371729,4.973791,7.240431
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\600rpm\600.0rpm100.0Nm35.0deg.csv,600.000000,100.000000,35.000000,0.000519,0.000629,0.000465,0.000465,0.000339,1.365087,0.038007,0.037174,2.191219,8.054961,0.007673,0.473964,0.975697,0.000436,3.687080,3.662444,7.606560,6.682569
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\600rpm\600.0rpm200.0Nm35.0deg.csv,600.000000,200.000000,35.000000,0.000581,0.000683,0.000551,0.000551,0.000323,1.482934,0.039182,0.039094,0.224806,8.436538,0.008291,0.524307,0.968806,0.000016,1.897605,2.737906,4.903760,4.507522
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\600rpm\600.0rpm200.0Nm35.0deg.csv,600.000000,200.000000,35.000000,0.000299,0.000371,-0.000078,0.000078,0.000291,0.794082,0.037600,0.037287,0.830150,7.186878,0.008566,0.543562,0.958217,0.000266,5.908778,2.133456,8.964189,5.858787
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\30degree\600rpm\600.0rpm500.0Nm30.0deg.csv,600.000000,500.000000,30.000000,0.000382,0.000473,-0.000252,0.000252,0.000321,0.957840,0.039834,0.039306,1.326212,7.450786,0.008473,0.525625,0.966716,0.000119,2.412624,1.150975,6.372869,2.701014
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\30degree\600rpm\600.0rpm500.0Nm30.0deg.csv,600.000000,500.000000,30.000000,0.000506,0.000595,-0.000475,0.000475,0.000287,1.333393,0.037931,0.037510,1.109192,7.732713,0.008694,0.543303,0.955520,0.000212,3.647658,0.551269,9.885107,0.829815
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\600rpm\600.0rpm500.0Nm35.0deg.csv,600.000000,500.000000,35.000000,0.001111,0.001188,0.001110,0.001110,0.000337,2.771016,0.040084,0.039735,0.872400,7.274438,0.008092,0.494830,0.972729,0.001234,0.913262,2.639833,2.007530,3.883240
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\600rpm\600.0rpm500.0Nm35.0deg.csv,600.000000,500.000000,35.000000,0.000361,0.000445,0.000254,0.000254,0.000293,0.943120,0.038245,0.037777,1.225540,7.112250,0.008528,0.528435,0.959066,0.000054,4.181263,2.097492,8.761267,3.299612
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\600rpm\600.0rpm700.0Nm35.0deg.csv,600.000000,700.000000,35.000000,0.001132,0.001211,-0.001131,0.001131,0.000347,2.786644,0.040629,0.040015,1.511105,8.388504,0.009158,0.563957,0.966588,0.000261,2.400534,1.464080,3.987717,2.262069
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\600rpm\600.0rpm700.0Nm35.0deg.csv,600.000000,700.000000,35.000000,0.001191,0.001269,0.001191,0.001191,0.000352,3.048907,0.039071,0.038184,2.268379,8.094679,0.009295,0.567514,0.965596,0.000316,2.793433,0.074843,8.246289,0.145926
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\30degree\600rpm\600.0rpm1000.0Nm30.0deg.csv,600.000000,1000.000000,30.000000,0.000358,0.000448,0.000214,0.000214,0.000312,0.862991,0.041437,0.040483,2.302785,8.956022,0.008915,0.516995,0.962388,0.000104,1.853351,0.954284,3.478729,1.596087
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\30degree\600rpm\600.0rpm1000.0Nm30.0deg.csv,600.000000,1000.000000,30.000000,0.000378,0.000469,-0.000203,0.000203,0.000339,0.934073,0.040475,0.038230,5.548093,8.217781,0.009575,0.589661,0.960916,0.000093,1.455984,1.099102,2.628904,2.214650
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\30degree\600rpm\600.0rpm1300.0Nm30.0deg.csv,600.000000,1300.000000,30.000000,0.000389,0.000487,0.000130,0.000130,0.000376,0.911057,0.042652,0.041846,1.888914,8.616977,0.008901,0.514041,0.973432,0.000115,5.830319,1.265976,10.959103,3.165086
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\30degree\600rpm\600.0rpm1300.0Nm30.0deg.csv,600.000000,1300.000000,30.000000,0.000454,0.000569,0.000024,0.000024,0.000454,1.106823,0.041051,0.039091,4.775162,11.290747,0.009109,0.528751,0.980384,0.000057,1.963529,2.286932,4.033833,5.208225
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\600rpm\600.0rpm1700.0Nm25.0deg.csv,600.000000,1700.000000,25.000000,0.000956,0.001074,0.000941,0.000941,0.000400,2.130408,0.044851,0.044185,1.486496,8.823307,0.007916,0.460302,0.982450,0.000282,1.934130,3.678514,3.534153,10.476684
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\600rpm\600.0rpm1700.0Nm25.0deg.csv,600.000000,1700.000000,25.000000,0.000421,0.000526,-0.000035,0.000035,0.000419,0.990884,0.042453,0.041295,2.727554,10.143453,0.009942,0.606951,0.972482,0.000394,1.849431,5.075679,3.707951,13.783354
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\30degree\700rpm\700.0rpm200.0Nm30.0deg.csv,700.000000,200.000000,30.000000,0.000498,0.000615,0.000353,0.000353,0.000404,1.261810,0.039497,0.038413,2.746178,9.476828,0.008181,0.440938,0.973402,0.000039,1.065970,1.306718,2.719694,2.402048
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\30degree\700rpm\700.0rpm200.0Nm30.0deg.csv,700.000000,200.000000,30.000000,0.001073,0.001191,0.001068,0.001068,0.000430,2.799513,0.038338,0.037029,3.414921,9.137948,0.008181,0.428442,0.975702,0.000743,3.730488,2.870381,9.216080,8.473984
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\700rpm\700.0rpm700.0Nm35.0deg.csv,700.000000,700.000000,35.000000,0.000530,0.000640,-0.000082,0.000082,0.000526,1.286446,0.041183,0.039967,2.954436,9.448326,0.009002,0.455473,0.979946,0.001491,1.190555,1.953555,2.296635,5.319539
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm700.0Nm35.0deg.csv,700.000000,700.000000,35.000000,0.000775,0.000951,-0.000514,0.000514,0.000662,1.917477,0.040395,0.037804,6.414304,12.794540,0.010182,0.491585,0.984077,0.000253,3.660188,0.158247,8.197844,0.178400
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\700rpm\700.0rpm1000.0Nm25.0deg.csv,700.000000,1000.000000,25.000000,0.000538,0.000669,-0.000289,0.000289,0.000477,1.262996,0.042613,0.040566,4.803050,11.105422,0.009229,0.467183,0.976823,0.000220,1.630290,0.911753,4.084297,2.122716
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\700rpm\700.0rpm1000.0Nm25.0deg.csv,700.000000,1000.000000,25.000000,0.000844,0.001034,0.000681,0.000681,0.000633,2.092141,0.040352,0.038704,4.082834,12.689402,0.010238,0.492463,0.983016,0.000807,2.026754,0.459438,3.676018,0.865729
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\700rpm\700.0rpm1200.0Nm35.0deg.csv,700.000000,1200.000000,35.000000,0.000630,0.000777,-0.000387,0.000387,0.000551,1.460986,0.043099,0.041313,4.143156,10.147571,0.009225,0.438344,0.981620,0.000227,4.250176,4.910054,9.331332,14.086097
wave52r_promotion_k01_global_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm1200.0Nm35.0deg.csv,700.000000,1200.000000,35.000000,0.000854,0.001035,-0.000733,0.000733,0.000587,2.087058,0.040896,0.039050,4.513951,14.979685,0.010115,0.494770,0.981023,0.000297,3.213182,1.611673,6.073150,3.566037
