candidate_id,candidate_family,candidate_source_label,candidate_surface,direction_label,source_file_path,speed_rpm,torque_nm,oil_temperature_deg,harmonic_order,truth_amplitude_deg,predicted_amplitude_deg,amplitude_error_pct,phase_error_deg
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\200rpm\200.0rpm200.0Nm30.0deg.csv,200.000000,200.000000,30.000000,2,0.000209,0.000136,35.110157,0.444107
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\200rpm\200.0rpm200.0Nm30.0deg.csv,200.000000,200.000000,30.000000,3,0.000607,0.000737,21.356831,3.395707
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\200rpm\200.0rpm200.0Nm30.0deg.csv,200.000000,200.000000,30.000000,4,0.000045,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\200rpm\200.0rpm200.0Nm30.0deg.csv,200.000000,200.000000,30.000000,5,0.000026,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\200rpm\200.0rpm200.0Nm30.0deg.csv,200.000000,200.000000,30.000000,6,0.000043,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\200rpm\200.0rpm200.0Nm30.0deg.csv,200.000000,200.000000,30.000000,8,0.000049,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\200rpm\200.0rpm200.0Nm30.0deg.csv,200.000000,200.000000,30.000000,10,0.000004,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\200rpm\200.0rpm200.0Nm30.0deg.csv,200.000000,200.000000,30.000000,12,0.000013,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\200rpm\200.0rpm200.0Nm30.0deg.csv,200.000000,200.000000,30.000000,19,0.000009,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\200rpm\200.0rpm300.0Nm25.0deg.csv,200.000000,300.000000,25.000000,1,0.017246,0.017113,0.772540,0.155646
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\200rpm\200.0rpm300.0Nm25.0deg.csv,200.000000,300.000000,25.000000,2,0.000224,0.000216,3.617891,3.898381
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\200rpm\200.0rpm300.0Nm25.0deg.csv,200.000000,300.000000,25.000000,3,0.000662,0.000740,11.664035,3.583496
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\200rpm\200.0rpm300.0Nm25.0deg.csv,200.000000,300.000000,25.000000,4,0.000057,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\200rpm\200.0rpm300.0Nm25.0deg.csv,200.000000,300.000000,25.000000,5,0.000030,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\200rpm\200.0rpm300.0Nm25.0deg.csv,200.000000,300.000000,25.000000,6,0.000045,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\200rpm\200.0rpm300.0Nm25.0deg.csv,200.000000,300.000000,25.000000,8,0.000054,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\200rpm\200.0rpm300.0Nm25.0deg.csv,200.000000,300.000000,25.000000,10,0.000014,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\200rpm\200.0rpm300.0Nm25.0deg.csv,200.000000,300.000000,25.000000,12,0.000027,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\200rpm\200.0rpm300.0Nm25.0deg.csv,200.000000,300.000000,25.000000,19,0.000013,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\200rpm\200.0rpm900.0Nm25.0deg.csv,200.000000,900.000000,25.000000,1,0.017040,0.017053,0.077978,0.155010
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\200rpm\200.0rpm900.0Nm25.0deg.csv,200.000000,900.000000,25.000000,2,0.000241,0.000283,17.145746,3.238606
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\200rpm\200.0rpm900.0Nm25.0deg.csv,200.000000,900.000000,25.000000,3,0.000806,0.000825,2.308488,1.078714
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\200rpm\200.0rpm900.0Nm25.0deg.csv,200.000000,900.000000,25.000000,4,0.000062,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\200rpm\200.0rpm900.0Nm25.0deg.csv,200.000000,900.000000,25.000000,5,0.000066,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\200rpm\200.0rpm900.0Nm25.0deg.csv,200.000000,900.000000,25.000000,6,0.000062,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\200rpm\200.0rpm900.0Nm25.0deg.csv,200.000000,900.000000,25.000000,8,0.000089,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\200rpm\200.0rpm900.0Nm25.0deg.csv,200.000000,900.000000,25.000000,10,0.000011,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\200rpm\200.0rpm900.0Nm25.0deg.csv,200.000000,900.000000,25.000000,12,0.000030,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\200rpm\200.0rpm900.0Nm25.0deg.csv,200.000000,900.000000,25.000000,19,0.000010,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\300rpm\300.0rpm100.0Nm35.0deg.csv,300.000000,100.000000,35.000000,1,0.017229,0.017208,0.119878,0.063669
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\300rpm\300.0rpm100.0Nm35.0deg.csv,300.000000,100.000000,35.000000,2,0.000227,0.000100,55.756860,11.281852
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\300rpm\300.0rpm100.0Nm35.0deg.csv,300.000000,100.000000,35.000000,3,0.000641,0.000703,9.668451,0.804642
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\300rpm\300.0rpm100.0Nm35.0deg.csv,300.000000,100.000000,35.000000,4,0.000054,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\300rpm\300.0rpm100.0Nm35.0deg.csv,300.000000,100.000000,35.000000,5,0.000037,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\300rpm\300.0rpm100.0Nm35.0deg.csv,300.000000,100.000000,35.000000,6,0.000052,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\300rpm\300.0rpm100.0Nm35.0deg.csv,300.000000,100.000000,35.000000,8,0.000057,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\300rpm\300.0rpm100.0Nm35.0deg.csv,300.000000,100.000000,35.000000,10,0.000027,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\300rpm\300.0rpm100.0Nm35.0deg.csv,300.000000,100.000000,35.000000,12,0.000021,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\300rpm\300.0rpm100.0Nm35.0deg.csv,300.000000,100.000000,35.000000,19,0.000021,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\300rpm\300.0rpm200.0Nm30.0deg.csv,300.000000,200.000000,30.000000,1,0.017285,0.017170,0.670668,0.023702
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\300rpm\300.0rpm200.0Nm30.0deg.csv,300.000000,200.000000,30.000000,2,0.000198,0.000141,28.575187,0.990167
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\300rpm\300.0rpm200.0Nm30.0deg.csv,300.000000,200.000000,30.000000,3,0.000607,0.000733,20.786065,2.199371
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\300rpm\300.0rpm200.0Nm30.0deg.csv,300.000000,200.000000,30.000000,4,0.000040,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\300rpm\300.0rpm200.0Nm30.0deg.csv,300.000000,200.000000,30.000000,5,0.000030,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\300rpm\300.0rpm200.0Nm30.0deg.csv,300.000000,200.000000,30.000000,6,0.000043,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\300rpm\300.0rpm200.0Nm30.0deg.csv,300.000000,200.000000,30.000000,8,0.000055,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\300rpm\300.0rpm200.0Nm30.0deg.csv,300.000000,200.000000,30.000000,10,0.000020,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\300rpm\300.0rpm200.0Nm30.0deg.csv,300.000000,200.000000,30.000000,12,0.000014,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\300rpm\300.0rpm200.0Nm30.0deg.csv,300.000000,200.000000,30.000000,19,0.000020,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\300rpm\300.0rpm800.0Nm25.0deg.csv,300.000000,800.000000,25.000000,1,0.017149,0.017074,0.435435,0.037265
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\300rpm\300.0rpm800.0Nm25.0deg.csv,300.000000,800.000000,25.000000,2,0.000280,0.000274,2.133177,13.983052
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\300rpm\300.0rpm800.0Nm25.0deg.csv,300.000000,800.000000,25.000000,3,0.000763,0.000799,4.750001,2.578412
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\300rpm\300.0rpm800.0Nm25.0deg.csv,300.000000,800.000000,25.000000,4,0.000044,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\300rpm\300.0rpm800.0Nm25.0deg.csv,300.000000,800.000000,25.000000,5,0.000063,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\300rpm\300.0rpm800.0Nm25.0deg.csv,300.000000,800.000000,25.000000,6,0.000021,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\300rpm\300.0rpm800.0Nm25.0deg.csv,300.000000,800.000000,25.000000,8,0.000059,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\300rpm\300.0rpm800.0Nm25.0deg.csv,300.000000,800.000000,25.000000,10,0.000007,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\300rpm\300.0rpm800.0Nm25.0deg.csv,300.000000,800.000000,25.000000,12,0.000004,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\300rpm\300.0rpm800.0Nm25.0deg.csv,300.000000,800.000000,25.000000,19,0.000026,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\300rpm\300.0rpm1000.0Nm25.0deg.csv,300.000000,1000.000000,25.000000,1,0.017090,0.017057,0.192926,0.141617
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\300rpm\300.0rpm1000.0Nm25.0deg.csv,300.000000,1000.000000,25.000000,2,0.000273,0.000299,9.306793,5.960161
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\300rpm\300.0rpm1000.0Nm25.0deg.csv,300.000000,1000.000000,25.000000,3,0.000821,0.000854,3.977150,4.022967
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\300rpm\300.0rpm1000.0Nm25.0deg.csv,300.000000,1000.000000,25.000000,4,0.000042,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\300rpm\300.0rpm1000.0Nm25.0deg.csv,300.000000,1000.000000,25.000000,5,0.000054,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\300rpm\300.0rpm1000.0Nm25.0deg.csv,300.000000,1000.000000,25.000000,6,0.000063,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\300rpm\300.0rpm1000.0Nm25.0deg.csv,300.000000,1000.000000,25.000000,8,0.000050,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\300rpm\300.0rpm1000.0Nm25.0deg.csv,300.000000,1000.000000,25.000000,10,0.000055,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\300rpm\300.0rpm1000.0Nm25.0deg.csv,300.000000,1000.000000,25.000000,12,0.000038,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\300rpm\300.0rpm1000.0Nm25.0deg.csv,300.000000,1000.000000,25.000000,19,0.000014,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\400rpm\400.0rpm0.0Nm30.0deg.csv,400.000000,0.000000,30.000000,1,0.017077,0.017170,0.544503,0.189706
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\400rpm\400.0rpm0.0Nm30.0deg.csv,400.000000,0.000000,30.000000,2,0.000231,0.000133,42.662758,6.870075
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\400rpm\400.0rpm0.0Nm30.0deg.csv,400.000000,0.000000,30.000000,3,0.000839,0.000751,10.465479,3.508549
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\400rpm\400.0rpm0.0Nm30.0deg.csv,400.000000,0.000000,30.000000,4,0.000016,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\400rpm\400.0rpm0.0Nm30.0deg.csv,400.000000,0.000000,30.000000,5,0.000024,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\400rpm\400.0rpm0.0Nm30.0deg.csv,400.000000,0.000000,30.000000,6,0.000009,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\400rpm\400.0rpm0.0Nm30.0deg.csv,400.000000,0.000000,30.000000,8,0.000052,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\400rpm\400.0rpm0.0Nm30.0deg.csv,400.000000,0.000000,30.000000,10,0.000003,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\400rpm\400.0rpm0.0Nm30.0deg.csv,400.000000,0.000000,30.000000,12,0.000032,0.000000,,
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\400rpm\400.0rpm0.0Nm30.0deg.csv,400.000000,0.000000,30.000000,19,0.000018,0.000000,,
