candidate_id,direction,input_speed_rpm,output_torque_nm,oil_temperature_deg_c,curve_mae_deg,curve_rmse_deg,centered_curve_mae_deg,absolute_curve_mean_error_deg,metric_contract
accepted_periodic_mlp_harmonic_Fw,Fw,1000.000000,1800.000000,30.000000,0.000903,0.001116,0.000870,0.000252,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1100.000000,300.000000,25.000000,0.002470,0.003097,0.002454,0.000316,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1100.000000,500.000000,30.000000,0.003470,0.004306,0.003462,0.000306,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1100.000000,800.000000,30.000000,0.003547,0.004356,0.003540,0.000232,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1100.000000,1000.000000,30.000000,0.003899,0.004784,0.003896,0.000201,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1100.000000,1200.000000,30.000000,0.003665,0.004468,0.003393,0.001783,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1100.000000,1400.000000,35.000000,0.003383,0.004113,0.003383,0.000028,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1300.000000,300.000000,25.000000,0.002158,0.002512,0.001169,0.002086,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1300.000000,300.000000,35.000000,0.000959,0.001156,0.000953,0.000124,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1300.000000,1100.000000,35.000000,0.000855,0.001081,0.000843,0.000212,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1400.000000,300.000000,25.000000,0.002042,0.002493,0.001609,0.001598,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1400.000000,600.000000,25.000000,0.001878,0.002291,0.001336,0.001658,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1400.000000,800.000000,25.000000,0.002117,0.002613,0.001880,0.001425,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1400.000000,900.000000,30.000000,0.001726,0.002097,0.001338,0.001378,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1500.000000,200.000000,30.000000,0.001253,0.001540,0.001134,0.000713,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1500.000000,300.000000,25.000000,0.001716,0.001966,0.000879,0.001638,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1500.000000,800.000000,30.000000,0.001574,0.001943,0.001351,0.001054,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1500.000000,1400.000000,35.000000,0.001545,0.001869,0.001405,0.000817,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1600.000000,0.000000,25.000000,0.002576,0.003164,0.002232,0.001743,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1600.000000,0.000000,30.000000,0.002750,0.003363,0.002067,0.002317,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1600.000000,600.000000,35.000000,0.005476,0.006162,0.005476,0.000170,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1600.000000,1600.000000,30.000000,0.009842,0.011160,0.009762,0.002033,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1600.000000,1700.000000,35.000000,0.010096,0.011385,0.010082,0.000903,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1700.000000,200.000000,30.000000,0.002454,0.003033,0.002450,0.000338,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1700.000000,400.000000,30.000000,0.003431,0.004133,0.003347,0.001095,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1700.000000,500.000000,35.000000,0.004045,0.004882,0.003930,0.001332,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1700.000000,800.000000,30.000000,0.004309,0.005318,0.003965,0.002230,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1700.000000,1200.000000,25.000000,0.001428,0.001758,0.001413,0.000247,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1700.000000,1600.000000,25.000000,0.003042,0.003478,0.001531,0.002903,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1700.000000,1800.000000,35.000000,0.008264,0.009919,0.007854,0.003429,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1800.000000,200.000000,35.000000,0.002133,0.002510,0.002133,0.000024,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1800.000000,600.000000,30.000000,0.002464,0.003018,0.002428,0.000577,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1800.000000,700.000000,30.000000,0.002459,0.003032,0.002456,0.000299,cvp1.2_full_resolution_degree
accepted_periodic_mlp_harmonic_Fw,Fw,1800.000000,900.000000,35.000000,0.002657,0.003181,0.002593,0.000774,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,100.000000,100.000000,30.000000,0.000610,0.000761,0.000608,0.000028,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,100.000000,100.000000,35.000000,0.001803,0.002306,0.001289,0.001649,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,100.000000,300.000000,30.000000,0.000557,0.000693,0.000455,0.000398,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,100.000000,400.000000,30.000000,0.000606,0.000744,0.000443,0.000496,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,100.000000,500.000000,35.000000,0.000642,0.000790,0.000514,0.000468,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,100.000000,600.000000,35.000000,0.000567,0.000698,0.000565,0.000063,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,100.000000,900.000000,35.000000,0.000590,0.000737,0.000568,0.000192,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,100.000000,1000.000000,30.000000,0.001080,0.001229,0.000505,0.001055,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,100.000000,1100.000000,30.000000,0.001422,0.001546,0.000496,0.001417,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,200.000000,100.000000,30.000000,0.000725,0.000912,0.000646,0.000410,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,200.000000,200.000000,30.000000,0.000587,0.000727,0.000569,0.000189,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,200.000000,300.000000,25.000000,0.000549,0.000682,0.000486,0.000319,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,200.000000,900.000000,25.000000,0.000759,0.000956,0.000688,0.000409,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,300.000000,100.000000,35.000000,0.001780,0.002172,0.001062,0.001713,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,300.000000,200.000000,30.000000,0.000443,0.000551,0.000442,0.000020,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,300.000000,800.000000,25.000000,0.000991,0.001144,0.000498,0.000957,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,300.000000,1000.000000,25.000000,0.000488,0.000616,0.000465,0.000197,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,400.000000,0.000000,30.000000,0.000594,0.000736,0.000594,0.000002,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,400.000000,300.000000,25.000000,0.000506,0.000628,0.000506,0.000003,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,400.000000,400.000000,25.000000,0.000533,0.000658,0.000527,0.000112,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,400.000000,600.000000,35.000000,0.001087,0.001333,0.000867,0.000797,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,400.000000,700.000000,25.000000,0.000539,0.000670,0.000534,0.000097,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,400.000000,700.000000,30.000000,0.001588,0.001922,0.001052,0.001472,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,400.000000,900.000000,30.000000,0.000605,0.000748,0.000601,0.000101,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,400.000000,1000.000000,25.000000,0.000853,0.001053,0.000809,0.000341,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,400.000000,1400.000000,25.000000,0.000792,0.000977,0.000740,0.000353,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,400.000000,1600.000000,35.000000,0.000938,0.001117,0.000589,0.000846,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,500.000000,300.000000,35.000000,0.000937,0.001088,0.000505,0.000890,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,500.000000,700.000000,25.000000,0.000936,0.001115,0.000571,0.000862,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,500.000000,900.000000,30.000000,0.000504,0.000629,0.000500,0.000083,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,500.000000,1200.000000,25.000000,0.000596,0.000736,0.000593,0.000065,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,500.000000,1400.000000,35.000000,0.000743,0.000919,0.000570,0.000582,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,500.000000,1600.000000,30.000000,0.000651,0.000806,0.000590,0.000332,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,500.000000,1700.000000,25.000000,0.000833,0.001029,0.000626,0.000666,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,600.000000,100.000000,30.000000,0.000588,0.000728,0.000574,0.000151,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,600.000000,100.000000,35.000000,0.001374,0.001676,0.000859,0.001273,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,600.000000,200.000000,35.000000,0.000510,0.000632,0.000502,0.000104,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,600.000000,500.000000,30.000000,0.000533,0.000657,0.000436,0.000372,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,600.000000,500.000000,35.000000,0.000982,0.001144,0.000522,0.000947,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,600.000000,700.000000,35.000000,0.000985,0.001139,0.000504,0.000951,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,600.000000,1000.000000,30.000000,0.000469,0.000587,0.000467,0.000055,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,600.000000,1300.000000,30.000000,0.000506,0.000636,0.000506,0.000002,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,600.000000,1700.000000,25.000000,0.001249,0.001423,0.000583,0.001221,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,700.000000,200.000000,30.000000,0.000548,0.000681,0.000488,0.000317,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,700.000000,700.000000,35.000000,0.000631,0.000776,0.000631,0.000016,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,700.000000,1000.000000,25.000000,0.000631,0.000791,0.000621,0.000151,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,700.000000,1200.000000,35.000000,0.000634,0.000784,0.000633,0.000010,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,700.000000,1400.000000,30.000000,0.000518,0.000650,0.000517,0.000033,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,700.000000,1600.000000,35.000000,0.000565,0.000702,0.000565,0.000026,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,700.000000,1800.000000,30.000000,0.000739,0.000933,0.000619,0.000517,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,800.000000,0.000000,35.000000,0.001017,0.001202,0.000712,0.000808,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,800.000000,100.000000,35.000000,0.001030,0.001296,0.000789,0.000847,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,800.000000,600.000000,25.000000,0.000628,0.000782,0.000589,0.000270,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,800.000000,800.000000,35.000000,0.000592,0.000733,0.000537,0.000301,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,800.000000,1200.000000,30.000000,0.000542,0.000681,0.000536,0.000117,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,800.000000,1800.000000,35.000000,0.000820,0.001035,0.000668,0.000603,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,900.000000,0.000000,30.000000,0.000594,0.000740,0.000592,0.000070,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,900.000000,100.000000,35.000000,0.000953,0.001175,0.000817,0.000597,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,900.000000,700.000000,25.000000,0.001174,0.001370,0.000624,0.001129,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,900.000000,1500.000000,35.000000,0.000694,0.000853,0.000536,0.000526,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1000.000000,600.000000,30.000000,0.000482,0.000604,0.000476,0.000091,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1000.000000,900.000000,35.000000,0.001382,0.001526,0.000542,0.001365,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1000.000000,1400.000000,35.000000,0.001443,0.001651,0.000688,0.001409,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1000.000000,1800.000000,30.000000,0.000882,0.001097,0.000881,0.000062,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1100.000000,300.000000,25.000000,0.002567,0.003188,0.002343,0.001307,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1100.000000,500.000000,30.000000,0.003360,0.004156,0.003359,0.000146,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1100.000000,800.000000,30.000000,0.003433,0.004202,0.003434,0.000038,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1100.000000,1000.000000,30.000000,0.003781,0.004624,0.003779,0.000179,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1100.000000,1200.000000,30.000000,0.003479,0.004231,0.003276,0.001518,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1100.000000,1400.000000,35.000000,0.003306,0.004030,0.003265,0.000667,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1300.000000,300.000000,25.000000,0.003241,0.003534,0.001184,0.003238,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1300.000000,300.000000,35.000000,0.001143,0.001408,0.000994,0.000722,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1300.000000,1100.000000,35.000000,0.000855,0.001077,0.000855,0.000113,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1400.000000,300.000000,25.000000,0.002860,0.003368,0.001612,0.002772,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1400.000000,600.000000,25.000000,0.002493,0.002933,0.001380,0.002422,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1400.000000,800.000000,25.000000,0.002427,0.003016,0.001888,0.002046,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1400.000000,900.000000,30.000000,0.001497,0.001821,0.001323,0.000937,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1500.000000,200.000000,30.000000,0.001199,0.001475,0.001113,0.000611,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1500.000000,300.000000,25.000000,0.002795,0.003017,0.000933,0.002792,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1500.000000,800.000000,30.000000,0.001358,0.001656,0.001324,0.000427,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1500.000000,1400.000000,35.000000,0.001842,0.002256,0.001425,0.001477,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1600.000000,0.000000,25.000000,0.002287,0.002641,0.002275,0.000370,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1600.000000,0.000000,30.000000,0.002384,0.002898,0.002082,0.001557,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1600.000000,600.000000,35.000000,0.005203,0.005853,0.005189,0.000524,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1600.000000,1600.000000,30.000000,0.009535,0.010744,0.009525,0.000767,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1600.000000,1700.000000,35.000000,0.009664,0.010870,0.009664,0.000083,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1700.000000,200.000000,30.000000,0.002412,0.002960,0.002402,0.000248,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1700.000000,400.000000,30.000000,0.003244,0.003889,0.003244,0.000124,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1700.000000,500.000000,35.000000,0.003756,0.004528,0.003756,0.000208,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1700.000000,800.000000,30.000000,0.003961,0.004815,0.003896,0.000907,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1700.000000,1200.000000,25.000000,0.000838,0.001045,0.000831,0.000103,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1700.000000,1600.000000,25.000000,0.002505,0.002758,0.000976,0.002474,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1700.000000,1800.000000,35.000000,0.007438,0.008902,0.007280,0.001882,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1800.000000,200.000000,35.000000,0.002410,0.002883,0.002342,0.000731,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1800.000000,600.000000,30.000000,0.002631,0.003216,0.002432,0.001222,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1800.000000,700.000000,30.000000,0.002746,0.003349,0.002462,0.001420,cvp1.2_full_resolution_degree
accepted_periodic_gru_sequence_Fw,Fw,1800.000000,900.000000,35.000000,0.003200,0.003811,0.003121,0.000990,cvp1.2_full_resolution_degree
